VendaID,ClienteID,ProdutoID,Quantidade,Preço_x,Valor,Data,Total,Cliente,Cidade,Produto,Categoria,Preço_y
2038,147,12,4,1550.0,6200.0,2024-08-06,6200.0,Alícia das Neves,Abreu e Lima,Cadeira Gamer,Móveis,1550
4981,51,10,2,270.0,540.0,2024-08-06,540.0,Lara Macedo,Caruaru,Webcam Full HD,Vídeo,270
973,52,8,1,420.0,420.0,2024-08-07,420.0,Vinicius Cirino,Abreu e Lima,HD 2TB,Hardware,420
4269,147,14,4,450.0,1800.0,2024-08-07,1800.0,Alícia das Neves,Abreu e Lima,Microfone USB,Áudio,450
4318,61,15,5,5200.0,26000.0,2024-08-07,26000.0,Joana Pastor,Paulista,Placa de Vídeo RTX,Hardware,5200
1962,155,3,2,180.0,360.0,2024-08-07,360.0,Caleb Moraes,Abreu e Lima,Mouse Gamer,Periféricos,180
2385,71,11,2,980.0,1960.0,2024-08-07,1960.0,Dr. Matheus Barros,Caruaru,Impressora Epson,Escritório,980
4204,189,11,1,980.0,980.0,2024-08-07,980.0,Enrico Pacheco,Olinda,Impressora Epson,Escritório,980
4608,78,5,1,1100.0,1100.0,2024-08-08,1100.0,Davi Leão,Garanhuns,Monitor 24,Monitores,1100
2861,125,10,5,270.0,1350.0,2024-08-08,1350.0,Vitor Hugo Fonseca,Garanhuns,Webcam Full HD,Vídeo,270
1709,26,9,1,350.0,350.0,2024-08-08,350.0,Isadora Rezende,Abreu e Lima,Headset Gamer,Áudio,350
281,111,15,1,5200.0,5200.0,2024-08-08,5200.0,Enrico Cavalcante,Jaboatão,Placa de Vídeo RTX,Hardware,5200
3857,35,9,3,350.0,1050.0,2024-08-08,1050.0,João Vitor Sales,Petrolina,Headset Gamer,Áudio,350
1060,111,4,1,320.0,320.0,2024-08-08,320.0,Enrico Cavalcante,Jaboatão,Teclado Mecânico,Periféricos,320
1153,14,4,2,320.0,640.0,2024-08-08,640.0,Leandro Cavalcanti,Olinda,Teclado Mecânico,Periféricos,320
1217,180,5,4,1100.0,4400.0,2024-08-09,4400.0,Isaac Castro,Paulista,Monitor 24,Monitores,1100
2513,98,11,4,980.0,3920.0,2024-08-09,3920.0,Ana Laura Moura,Jaboatão,Impressora Epson,Escritório,980
3453,197,3,5,180.0,900.0,2024-08-09,900.0,José Pedro Martins,Paulista,Mouse Gamer,Periféricos,180
4743,199,6,2,1700.0,3400.0,2024-08-09,3400.0,Sr. Vinícius Santos,Paulista,Monitor 27,Monitores,1700
643,187,10,4,270.0,1080.0,2024-08-09,1080.0,Fernanda Lopes,Igarassu,Webcam Full HD,Vídeo,270
3510,119,4,5,320.0,1600.0,2024-08-10,1600.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Teclado Mecânico,Periféricos,320
1368,130,10,2,270.0,540.0,2024-08-10,540.0,Ana Laura Peixoto,Olinda,Webcam Full HD,Vídeo,270
1851,119,2,3,3900.0,11700.0,2024-08-10,11700.0,Davi Lucca Nascimento,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
1023,176,15,2,5200.0,10400.0,2024-08-10,10400.0,Dr. Leandro Ramos,Caruaru,Placa de Vídeo RTX,Hardware,5200
4330,46,15,5,5200.0,26000.0,2024-08-10,26000.0,Noah Moreira,Igarassu,Placa de Vídeo RTX,Hardware,5200
2711,115,4,2,320.0,640.0,2024-08-10,640.0,Ester Novaes,Recife,Teclado Mecânico,Periféricos,320
4575,46,13,4,870.0,3480.0,2024-08-10,3480.0,Noah Moreira,Igarassu,Mesa Escritório,Móveis,870
2644,185,10,1,270.0,270.0,2024-08-10,270.0,Mariana Freitas,Petrolina,Webcam Full HD,Vídeo,270
3839,84,5,1,1100.0,1100.0,2024-08-11,1100.0,Benício Moreira,Recife,Monitor 24,Monitores,1100
4776,68,11,4,980.0,3920.0,2024-08-11,3920.0,Asafe Cunha,Petrolina,Impressora Epson,Escritório,980
4344,24,15,4,5200.0,20800.0,2024-08-11,20800.0,Julia Moreira,Paulista,Placa de Vídeo RTX,Hardware,5200
3020,76,15,4,5200.0,20800.0,2024-08-11,20800.0,Vitor Siqueira,Paulista,Placa de Vídeo RTX,Hardware,5200
179,162,8,4,420.0,1680.0,2024-08-11,1680.0,Antônio Machado,Paulista,HD 2TB,Hardware,420
3353,147,5,5,1100.0,5500.0,2024-08-11,5500.0,Alícia das Neves,Abreu e Lima,Monitor 24,Monitores,1100
3705,166,2,2,3900.0,7800.0,2024-08-11,7800.0,Daniela Azevedo,Olinda,Notebook Lenovo,Informática,3900
3706,28,13,4,870.0,3480.0,2024-08-11,3480.0,Liz Novaes,Recife,Mesa Escritório,Móveis,870
204,71,9,2,350.0,700.0,2024-08-11,700.0,Dr. Matheus Barros,Caruaru,Headset Gamer,Áudio,350
1885,45,3,4,180.0,720.0,2024-08-11,720.0,Sra. Sabrina Mendonça,Garanhuns,Mouse Gamer,Periféricos,180
3579,99,6,4,1700.0,6800.0,2024-08-11,6800.0,Maya Nogueira,Caruaru,Monitor 27,Monitores,1700
9,148,2,5,3900.0,19500.0,2024-08-12,19500.0,Rodrigo Andrade,Paulista,Notebook Lenovo,Informática,3900
4415,161,14,5,450.0,2250.0,2024-08-12,2250.0,Nicole Pimenta,Caruaru,Microfone USB,Áudio,450
1588,126,13,2,870.0,1740.0,2024-08-12,1740.0,Mariah Leão,Igarassu,Mesa Escritório,Móveis,870
742,90,15,3,5200.0,15600.0,2024-08-12,15600.0,Benicio Farias,Olinda,Placa de Vídeo RTX,Hardware,5200
1633,181,6,3,1700.0,5100.0,2024-08-12,5100.0,Letícia Silveira,Igarassu,Monitor 27,Monitores,1700
1333,98,12,3,1550.0,4650.0,2024-08-12,4650.0,Ana Laura Moura,Jaboatão,Cadeira Gamer,Móveis,1550
402,151,6,5,1700.0,8500.0,2024-08-14,8500.0,Cecilia Câmara,Jaboatão,Monitor 27,Monitores,1700
3108,147,15,1,5200.0,5200.0,2024-08-14,5200.0,Alícia das Neves,Abreu e Lima,Placa de Vídeo RTX,Hardware,5200
868,118,7,5,480.0,2400.0,2024-08-14,2400.0,Maria Luísa Pires,Jaboatão,SSD 1TB,Hardware,480
2428,52,6,3,1700.0,5100.0,2024-08-14,5100.0,Vinicius Cirino,Abreu e Lima,Monitor 27,Monitores,1700
368,196,13,1,870.0,870.0,2024-08-14,870.0,Cauã Silva,Igarassu,Mesa Escritório,Móveis,870
3282,116,10,1,270.0,270.0,2024-08-14,270.0,Ravi Albuquerque,Olinda,Webcam Full HD,Vídeo,270
4772,95,4,1,320.0,320.0,2024-08-14,320.0,Dra. Letícia Melo,Garanhuns,Teclado Mecânico,Periféricos,320
417,74,7,4,480.0,1920.0,2024-08-14,1920.0,Dante Casa Grande,Jaboatão,SSD 1TB,Hardware,480
1310,100,8,2,420.0,840.0,2024-08-14,840.0,Maria Laura Cirino,Jaboatão,HD 2TB,Hardware,420
4584,55,8,2,420.0,840.0,2024-08-14,840.0,Asafe Alves,Paulista,HD 2TB,Hardware,420
3430,116,1,3,4200.0,12600.0,2024-08-15,12600.0,Ravi Albuquerque,Olinda,Notebook Dell,Informática,4200
3134,148,15,5,5200.0,26000.0,2024-08-15,26000.0,Rodrigo Andrade,Paulista,Placa de Vídeo RTX,Hardware,5200
2155,175,5,3,1100.0,3300.0,2024-08-15,3300.0,Maria Clara Sousa,Jaboatão,Monitor 24,Monitores,1100
2920,3,10,5,270.0,1350.0,2024-08-15,1350.0,João Gabriel Dias,Caruaru,Webcam Full HD,Vídeo,270
112,46,4,2,320.0,640.0,2024-08-15,640.0,Noah Moreira,Igarassu,Teclado Mecânico,Periféricos,320
2651,197,14,5,450.0,2250.0,2024-08-16,2250.0,José Pedro Martins,Paulista,Microfone USB,Áudio,450
3182,160,5,4,1100.0,4400.0,2024-08-16,4400.0,Julia Brito,Petrolina,Monitor 24,Monitores,1100
2746,24,15,1,5200.0,5200.0,2024-08-16,5200.0,Julia Moreira,Paulista,Placa de Vídeo RTX,Hardware,5200
1261,136,1,4,4200.0,16800.0,2024-08-16,16800.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
2658,99,7,4,480.0,1920.0,2024-08-16,1920.0,Maya Nogueira,Caruaru,SSD 1TB,Hardware,480
1393,98,4,4,320.0,1280.0,2024-08-16,1280.0,Ana Laura Moura,Jaboatão,Teclado Mecânico,Periféricos,320
4167,99,4,1,320.0,320.0,2024-08-16,320.0,Maya Nogueira,Caruaru,Teclado Mecânico,Periféricos,320
4144,136,3,1,180.0,180.0,2024-08-16,180.0,Henry Gabriel Novaes,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
138,99,2,1,3900.0,3900.0,2024-08-17,3900.0,Maya Nogueira,Caruaru,Notebook Lenovo,Informática,3900
165,131,11,2,980.0,1960.0,2024-08-17,1960.0,Luiz Fernando Fogaça,Igarassu,Impressora Epson,Escritório,980
1094,77,8,5,420.0,2100.0,2024-08-17,2100.0,Paulo Brito,Jaboatão,HD 2TB,Hardware,420
1533,90,7,2,480.0,960.0,2024-08-18,960.0,Benicio Farias,Olinda,SSD 1TB,Hardware,480
3398,30,8,1,420.0,420.0,2024-08-18,420.0,Lunna Borges,Cabo de Santo Agostinho,HD 2TB,Hardware,420
3104,68,12,2,1550.0,3100.0,2024-08-18,3100.0,Asafe Cunha,Petrolina,Cadeira Gamer,Móveis,1550
3997,145,15,2,5200.0,10400.0,2024-08-18,10400.0,Sr. João Lucas Câmara,Caruaru,Placa de Vídeo RTX,Hardware,5200
1914,169,9,2,350.0,700.0,2024-08-18,700.0,Rael Duarte,Olinda,Headset Gamer,Áudio,350
2849,116,13,1,870.0,870.0,2024-08-18,870.0,Ravi Albuquerque,Olinda,Mesa Escritório,Móveis,870
3832,125,2,1,3900.0,3900.0,2024-08-18,3900.0,Vitor Hugo Fonseca,Garanhuns,Notebook Lenovo,Informática,3900
3158,90,9,3,350.0,1050.0,2024-08-18,1050.0,Benicio Farias,Olinda,Headset Gamer,Áudio,350
685,88,1,4,4200.0,16800.0,2024-08-18,16800.0,Dante Cavalcanti,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
1690,31,6,3,1700.0,5100.0,2024-08-19,5100.0,Maria Luiza Rezende,Petrolina,Monitor 27,Monitores,1700
1000,73,2,5,3900.0,19500.0,2024-08-19,19500.0,Dom Almeida,Abreu e Lima,Notebook Lenovo,Informática,3900
4625,125,3,1,180.0,180.0,2024-08-19,180.0,Vitor Hugo Fonseca,Garanhuns,Mouse Gamer,Periféricos,180
4709,18,7,5,480.0,2400.0,2024-08-19,2400.0,Murilo Gonçalves,Abreu e Lima,SSD 1TB,Hardware,480
2985,84,10,4,270.0,1080.0,2024-08-19,1080.0,Benício Moreira,Recife,Webcam Full HD,Vídeo,270
3770,44,1,5,4200.0,21000.0,2024-08-19,21000.0,Samuel Rezende,Recife,Notebook Dell,Informática,4200
2602,117,8,4,420.0,1680.0,2024-08-19,1680.0,Leonardo Sá,Jaboatão,HD 2TB,Hardware,420
4177,173,7,1,480.0,480.0,2024-08-20,480.0,Laura Barbosa,Garanhuns,SSD 1TB,Hardware,480
4405,67,9,2,350.0,700.0,2024-08-20,700.0,Fernando das Neves,Jaboatão,Headset Gamer,Áudio,350
4348,189,4,5,320.0,1600.0,2024-08-20,1600.0,Enrico Pacheco,Olinda,Teclado Mecânico,Periféricos,320
1623,177,8,5,420.0,2100.0,2024-08-20,2100.0,Noah Garcia,Igarassu,HD 2TB,Hardware,420
2996,176,15,1,5200.0,5200.0,2024-08-20,5200.0,Dr. Leandro Ramos,Caruaru,Placa de Vídeo RTX,Hardware,5200
1564,51,9,3,350.0,1050.0,2024-08-20,1050.0,Lara Macedo,Caruaru,Headset Gamer,Áudio,350
567,167,2,3,3900.0,11700.0,2024-08-20,11700.0,Ana Beatriz Freitas,Olinda,Notebook Lenovo,Informática,3900
2035,16,3,5,180.0,900.0,2024-08-20,900.0,Dr. Isaac Cunha,Paulista,Mouse Gamer,Periféricos,180
2934,133,15,2,5200.0,10400.0,2024-08-20,10400.0,Beatriz Pereira,Petrolina,Placa de Vídeo RTX,Hardware,5200
1628,53,3,2,180.0,360.0,2024-08-21,360.0,Aylla Ramos,Petrolina,Mouse Gamer,Periféricos,180
1391,168,1,1,4200.0,4200.0,2024-08-21,4200.0,Nina Caldeira,Garanhuns,Notebook Dell,Informática,4200
1507,103,13,5,870.0,4350.0,2024-08-21,4350.0,Maria Helena Caldeira,Igarassu,Mesa Escritório,Móveis,870
3515,99,12,4,1550.0,6200.0,2024-08-21,6200.0,Maya Nogueira,Caruaru,Cadeira Gamer,Móveis,1550
282,163,9,3,350.0,1050.0,2024-08-21,1050.0,José Miguel Azevedo,Recife,Headset Gamer,Áudio,350
1878,85,13,1,870.0,870.0,2024-08-21,870.0,Davi Lucas Siqueira,Paulista,Mesa Escritório,Móveis,870
2879,48,14,2,450.0,900.0,2024-08-21,900.0,Luigi Mendes,Cabo de Santo Agostinho,Microfone USB,Áudio,450
1077,194,7,3,480.0,1440.0,2024-08-21,1440.0,Luiza Monteiro,Recife,SSD 1TB,Hardware,480
4146,73,7,2,480.0,960.0,2024-08-21,960.0,Dom Almeida,Abreu e Lima,SSD 1TB,Hardware,480
4908,163,6,3,1700.0,5100.0,2024-08-22,5100.0,José Miguel Azevedo,Recife,Monitor 27,Monitores,1700
3429,61,14,4,450.0,1800.0,2024-08-22,1800.0,Joana Pastor,Paulista,Microfone USB,Áudio,450
3160,153,2,3,3900.0,11700.0,2024-08-22,11700.0,Josué Freitas,Igarassu,Notebook Lenovo,Informática,3900
2575,55,9,5,350.0,1750.0,2024-08-22,1750.0,Asafe Alves,Paulista,Headset Gamer,Áudio,350
1504,97,5,4,1100.0,4400.0,2024-08-22,4400.0,Benjamin Vieira,Garanhuns,Monitor 24,Monitores,1100
4132,53,11,5,980.0,4900.0,2024-08-22,4900.0,Aylla Ramos,Petrolina,Impressora Epson,Escritório,980
286,167,9,5,350.0,1750.0,2024-08-23,1750.0,Ana Beatriz Freitas,Olinda,Headset Gamer,Áudio,350
2058,71,10,3,270.0,810.0,2024-08-23,810.0,Dr. Matheus Barros,Caruaru,Webcam Full HD,Vídeo,270
4746,188,2,1,3900.0,3900.0,2024-08-23,3900.0,Sr. Léo Sales,Garanhuns,Notebook Lenovo,Informática,3900
2334,128,13,1,870.0,870.0,2024-08-23,870.0,Luísa Sousa,Igarassu,Mesa Escritório,Móveis,870
3369,28,8,1,420.0,420.0,2024-08-23,420.0,Liz Novaes,Recife,HD 2TB,Hardware,420
4536,189,3,4,180.0,720.0,2024-08-23,720.0,Enrico Pacheco,Olinda,Mouse Gamer,Periféricos,180
3825,112,4,2,320.0,640.0,2024-08-23,640.0,Maysa Cardoso,Igarassu,Teclado Mecânico,Periféricos,320
4781,130,14,2,450.0,900.0,2024-08-23,900.0,Ana Laura Peixoto,Olinda,Microfone USB,Áudio,450
1216,96,15,5,5200.0,26000.0,2024-08-24,26000.0,João Felipe Nogueira,Cabo de Santo Agostinho,Placa de Vídeo RTX,Hardware,5200
2536,14,11,5,980.0,4900.0,2024-08-24,4900.0,Leandro Cavalcanti,Olinda,Impressora Epson,Escritório,980
180,50,2,5,3900.0,19500.0,2024-08-24,19500.0,Catarina Barros,Igarassu,Notebook Lenovo,Informática,3900
1330,102,5,2,1100.0,2200.0,2024-08-24,2200.0,Mariane da Rosa,Igarassu,Monitor 24,Monitores,1100
1925,146,13,3,870.0,2610.0,2024-08-25,2610.0,Daniela Fogaça,Igarassu,Mesa Escritório,Móveis,870
3545,174,8,5,420.0,2100.0,2024-08-25,2100.0,Gael Andrade,Igarassu,HD 2TB,Hardware,420
2457,140,8,4,420.0,1680.0,2024-08-25,1680.0,Srta. Ágatha Nascimento,Caruaru,HD 2TB,Hardware,420
530,156,4,2,320.0,640.0,2024-08-25,640.0,Maria Vitória Freitas,Petrolina,Teclado Mecânico,Periféricos,320
18,16,6,1,1700.0,1700.0,2024-08-25,1700.0,Dr. Isaac Cunha,Paulista,Monitor 27,Monitores,1700
4026,23,7,5,480.0,2400.0,2024-08-26,2400.0,Dr. Benicio Peixoto,Cabo de Santo Agostinho,SSD 1TB,Hardware,480
4087,70,7,3,480.0,1440.0,2024-08-26,1440.0,Olivia Pimenta,Paulista,SSD 1TB,Hardware,480
4380,197,7,3,480.0,1440.0,2024-08-26,1440.0,José Pedro Martins,Paulista,SSD 1TB,Hardware,480
2078,175,5,5,1100.0,5500.0,2024-08-26,5500.0,Maria Clara Sousa,Jaboatão,Monitor 24,Monitores,1100
1371,124,5,5,1100.0,5500.0,2024-08-26,5500.0,Yago da Mata,Abreu e Lima,Monitor 24,Monitores,1100
298,127,14,1,450.0,450.0,2024-08-26,450.0,Bárbara Sampaio,Caruaru,Microfone USB,Áudio,450
571,30,10,4,270.0,1080.0,2024-08-27,1080.0,Lunna Borges,Cabo de Santo Agostinho,Webcam Full HD,Vídeo,270
2104,52,5,2,1100.0,2200.0,2024-08-27,2200.0,Vinicius Cirino,Abreu e Lima,Monitor 24,Monitores,1100
2271,39,2,4,3900.0,15600.0,2024-08-27,15600.0,Vitor Hugo Nascimento,Olinda,Notebook Lenovo,Informática,3900
1977,13,9,1,350.0,350.0,2024-08-27,350.0,Yago Silva,Recife,Headset Gamer,Áudio,350
1998,156,8,2,420.0,840.0,2024-08-27,840.0,Maria Vitória Freitas,Petrolina,HD 2TB,Hardware,420
766,130,9,5,350.0,1750.0,2024-08-27,1750.0,Ana Laura Peixoto,Olinda,Headset Gamer,Áudio,350
2361,28,6,4,1700.0,6800.0,2024-08-27,6800.0,Liz Novaes,Recife,Monitor 27,Monitores,1700
1179,120,10,5,270.0,1350.0,2024-08-28,1350.0,Sofia Casa Grande,Abreu e Lima,Webcam Full HD,Vídeo,270
3125,14,15,4,5200.0,20800.0,2024-08-28,20800.0,Leandro Cavalcanti,Olinda,Placa de Vídeo RTX,Hardware,5200
1193,48,5,1,1100.0,1100.0,2024-08-28,1100.0,Luigi Mendes,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
3563,122,14,2,450.0,900.0,2024-08-28,900.0,Maria Fernanda Freitas,Cabo de Santo Agostinho,Microfone USB,Áudio,450
1492,145,11,1,980.0,980.0,2024-08-29,980.0,Sr. João Lucas Câmara,Caruaru,Impressora Epson,Escritório,980
2298,124,12,5,1550.0,7750.0,2024-08-29,7750.0,Yago da Mata,Abreu e Lima,Cadeira Gamer,Móveis,1550
1985,42,13,2,870.0,1740.0,2024-08-29,1740.0,Mateus Teixeira,Abreu e Lima,Mesa Escritório,Móveis,870
4476,195,15,5,5200.0,26000.0,2024-08-30,26000.0,Henry Jesus,Abreu e Lima,Placa de Vídeo RTX,Hardware,5200
1982,97,7,5,480.0,2400.0,2024-08-30,2400.0,Benjamin Vieira,Garanhuns,SSD 1TB,Hardware,480
3439,88,3,2,180.0,360.0,2024-08-30,360.0,Dante Cavalcanti,Cabo de Santo Agostinho,Mouse Gamer,Periféricos,180
915,99,3,4,180.0,720.0,2024-08-30,720.0,Maya Nogueira,Caruaru,Mouse Gamer,Periféricos,180
4053,1,15,1,5200.0,5200.0,2024-08-31,5200.0,Marina Macedo,Olinda,Placa de Vídeo RTX,Hardware,5200
3728,32,13,4,870.0,3480.0,2024-08-31,3480.0,Júlia da Paz,Caruaru,Mesa Escritório,Móveis,870
266,80,15,1,5200.0,5200.0,2024-08-31,5200.0,Sr. Liam Novaes,Caruaru,Placa de Vídeo RTX,Hardware,5200
2004,68,14,5,450.0,2250.0,2024-08-31,2250.0,Asafe Cunha,Petrolina,Microfone USB,Áudio,450
2003,185,13,5,870.0,4350.0,2024-08-31,4350.0,Mariana Freitas,Petrolina,Mesa Escritório,Móveis,870
2242,13,2,1,3900.0,3900.0,2024-08-31,3900.0,Yago Silva,Recife,Notebook Lenovo,Informática,3900
2345,88,2,4,3900.0,15600.0,2024-08-31,15600.0,Dante Cavalcanti,Cabo de Santo Agostinho,Notebook Lenovo,Informática,3900
4118,177,14,4,450.0,1800.0,2024-08-31,1800.0,Noah Garcia,Igarassu,Microfone USB,Áudio,450
2672,134,12,4,1550.0,6200.0,2024-09-01,6200.0,Bruna Santos,Olinda,Cadeira Gamer,Móveis,1550
3471,147,9,3,350.0,1050.0,2024-09-01,1050.0,Alícia das Neves,Abreu e Lima,Headset Gamer,Áudio,350
3801,164,7,2,480.0,960.0,2024-09-02,960.0,Sr. Felipe Cirino,Paulista,SSD 1TB,Hardware,480
1128,72,8,2,420.0,840.0,2024-09-02,840.0,Dr. João Felipe Vieira,Olinda,HD 2TB,Hardware,420
3984,139,6,4,1700.0,6800.0,2024-09-02,6800.0,Sabrina Rios,Recife,Monitor 27,Monitores,1700
820,43,4,5,320.0,1600.0,2024-09-02,1600.0,Enrico Sampaio,Caruaru,Teclado Mecânico,Periféricos,320
1304,58,3,2,180.0,360.0,2024-09-02,360.0,Enzo da Rocha,Paulista,Mouse Gamer,Periféricos,180
3037,134,12,1,1550.0,1550.0,2024-09-02,1550.0,Bruna Santos,Olinda,Cadeira Gamer,Móveis,1550
1663,148,2,5,3900.0,19500.0,2024-09-03,19500.0,Rodrigo Andrade,Paulista,Notebook Lenovo,Informática,3900
950,102,8,3,420.0,1260.0,2024-09-03,1260.0,Mariane da Rosa,Igarassu,HD 2TB,Hardware,420
3649,60,5,5,1100.0,5500.0,2024-09-03,5500.0,Mirella da Costa,Olinda,Monitor 24,Monitores,1100
3573,36,13,1,870.0,870.0,2024-09-03,870.0,Rebeca Ramos,Olinda,Mesa Escritório,Móveis,870
270,177,15,5,5200.0,26000.0,2024-09-03,26000.0,Noah Garcia,Igarassu,Placa de Vídeo RTX,Hardware,5200
694,170,10,4,270.0,1080.0,2024-09-03,1080.0,Srta. Manuella Mendes,Igarassu,Webcam Full HD,Vídeo,270
4438,8,4,2,320.0,640.0,2024-09-03,640.0,Heitor Gomes,Igarassu,Teclado Mecânico,Periféricos,320
341,142,14,1,450.0,450.0,2024-09-03,450.0,Srta. Stephany da Cruz,Jaboatão,Microfone USB,Áudio,450
198,191,12,2,1550.0,3100.0,2024-09-03,3100.0,Brenda Guerra,Paulista,Cadeira Gamer,Móveis,1550
3229,168,8,2,420.0,840.0,2024-09-03,840.0,Nina Caldeira,Garanhuns,HD 2TB,Hardware,420
640,59,9,4,350.0,1400.0,2024-09-04,1400.0,Marcelo Montenegro,Caruaru,Headset Gamer,Áudio,350
2998,16,10,1,270.0,270.0,2024-09-04,270.0,Dr. Isaac Cunha,Paulista,Webcam Full HD,Vídeo,270
582,56,3,3,180.0,540.0,2024-09-04,540.0,Antonella Marques,Olinda,Mouse Gamer,Periféricos,180
1244,1,8,3,420.0,1260.0,2024-09-04,1260.0,Marina Macedo,Olinda,HD 2TB,Hardware,420
4649,121,13,3,870.0,2610.0,2024-09-04,2610.0,Ana Júlia Melo,Olinda,Mesa Escritório,Móveis,870
3006,6,14,2,450.0,900.0,2024-09-04,900.0,Dr. Rael Pereira,Jaboatão,Microfone USB,Áudio,450
1888,115,5,3,1100.0,3300.0,2024-09-04,3300.0,Ester Novaes,Recife,Monitor 24,Monitores,1100
3723,123,1,4,4200.0,16800.0,2024-09-04,16800.0,Cecília da Paz,Cabo de Santo Agostinho,Notebook Dell,Informática,4200
2437,189,3,2,180.0,360.0,2024-09-04,360.0,Enrico Pacheco,Olinda,Mouse Gamer,Periféricos,180
45,15,9,3,350.0,1050.0,2024-09-04,1050.0,Sra. Ester Novaes,Paulista,Headset Gamer,Áudio,350
4015,50,2,4,3900.0,15600.0,2024-09-04,15600.0,Catarina Barros,Igarassu,Notebook Lenovo,Informática,3900
3882,123,6,4,1700.0,6800.0,2024-09-04,6800.0,Cecília da Paz,Cabo de Santo Agostinho,Monitor 27,Monitores,1700
1219,171,12,5,1550.0,7750.0,2024-09-05,7750.0,Melissa da Paz,Jaboatão,Cadeira Gamer,Móveis,1550
3621,33,1,1,4200.0,4200.0,2024-09-05,4200.0,Isabela das Neves,Jaboatão,Notebook Dell,Informática,4200
4171,58,7,4,480.0,1920.0,2024-09-05,1920.0,Enzo da Rocha,Paulista,SSD 1TB,Hardware,480
2390,77,15,5,5200.0,26000.0,2024-09-05,26000.0,Paulo Brito,Jaboatão,Placa de Vídeo RTX,Hardware,5200
960,74,3,5,180.0,900.0,2024-09-05,900.0,Dante Casa Grande,Jaboatão,Mouse Gamer,Periféricos,180
4977,21,4,3,320.0,960.0,2024-09-05,960.0,Zoe Casa Grande,Paulista,Teclado Mecânico,Periféricos,320
3151,64,15,5,5200.0,26000.0,2024-09-05,26000.0,Camila Rezende,Caruaru,Placa de Vídeo RTX,Hardware,5200
2927,49,9,3,350.0,1050.0,2024-09-05,1050.0,Davi Lucas da Cruz,Olinda,Headset Gamer,Áudio,350
3048,94,7,1,480.0,480.0,2024-09-05,480.0,João Guilherme Cavalcanti,Paulista,SSD 1TB,Hardware,480
1733,108,6,5,1700.0,8500.0,2024-09-05,8500.0,Oliver Montenegro,Cabo de Santo Agostinho,Monitor 27,Monitores,1700
2792,31,1,1,4200.0,4200.0,2024-09-05,4200.0,Maria Luiza Rezende,Petrolina,Notebook Dell,Informática,4200
996,78,8,2,420.0,840.0,2024-09-06,840.0,Davi Leão,Garanhuns,HD 2TB,Hardware,420
3105,150,3,3,180.0,540.0,2024-09-06,540.0,Benicio Dias,Petrolina,Mouse Gamer,Periféricos,180
3745,36,8,2,420.0,840.0,2024-09-06,840.0,Rebeca Ramos,Olinda,HD 2TB,Hardware,420
938,156,2,2,3900.0,7800.0,2024-09-06,7800.0,Maria Vitória Freitas,Petrolina,Notebook Lenovo,Informática,3900
3172,4,8,3,420.0,1260.0,2024-09-06,1260.0,Bella Campos,Paulista,HD 2TB,Hardware,420
668,147,7,3,480.0,1440.0,2024-09-06,1440.0,Alícia das Neves,Abreu e Lima,SSD 1TB,Hardware,480
107,171,13,2,870.0,1740.0,2024-09-07,1740.0,Melissa da Paz,Jaboatão,Mesa Escritório,Móveis,870
4740,6,9,2,350.0,700.0,2024-09-07,700.0,Dr. Rael Pereira,Jaboatão,Headset Gamer,Áudio,350
3414,143,10,3,270.0,810.0,2024-09-07,810.0,Benício da Conceição,Igarassu,Webcam Full HD,Vídeo,270
4771,115,3,2,180.0,360.0,2024-09-07,360.0,Ester Novaes,Recife,Mouse Gamer,Periféricos,180
162,168,14,5,450.0,2250.0,2024-09-07,2250.0,Nina Caldeira,Garanhuns,Microfone USB,Áudio,450
30,193,5,1,1100.0,1100.0,2024-09-07,1100.0,Dr. Luiz Otávio Sales,Petrolina,Monitor 24,Monitores,1100
3740,77,15,2,5200.0,10400.0,2024-09-08,10400.0,Paulo Brito,Jaboatão,Placa de Vídeo RTX,Hardware,5200
2001,53,13,3,870.0,2610.0,2024-09-08,2610.0,Aylla Ramos,Petrolina,Mesa Escritório,Móveis,870
4844,88,7,1,480.0,480.0,2024-09-08,480.0,Dante Cavalcanti,Cabo de Santo Agostinho,SSD 1TB,Hardware,480
2844,102,5,1,1100.0,1100.0,2024-09-08,1100.0,Mariane da Rosa,Igarassu,Monitor 24,Monitores,1100
4191,72,13,4,870.0,3480.0,2024-09-08,3480.0,Dr. João Felipe Vieira,Olinda,Mesa Escritório,Móveis,870
2750,58,1,3,4200.0,12600.0,2024-09-08,12600.0,Enzo da Rocha,Paulista,Notebook Dell,Informática,4200
2994,64,10,1,270.0,270.0,2024-09-08,270.0,Camila Rezende,Caruaru,Webcam Full HD,Vídeo,270
4551,132,12,1,1550.0,1550.0,2024-09-08,1550.0,Sarah Pimenta,Caruaru,Cadeira Gamer,Móveis,1550
1578,30,5,3,1100.0,3300.0,2024-09-08,3300.0,Lunna Borges,Cabo de Santo Agostinho,Monitor 24,Monitores,1100
